ano_eleicao,num_turno,uf,codigo_municipio,codigo_cargo,qtd_aptos,qtd_comparecimento
2006,1,TO,96830,5,2935,2472
2006,1,TO,96830,6,2935,2472
2006,1,TO,96830,7,2935,2472
2006,1,TO,96857,1,10124,8282
2006,1,TO,96857,3,10124,8282
2006,1,TO,96857,5,10124,8282
2006,1,TO,96857,6,10124,8282
2006,1,TO,96857,7,10124,8282
2006,1,TO,96954,1,4519,3507
2006,1,TO,96954,3,4519,3507
2006,1,TO,96954,5,4519,3507
2006,1,TO,96954,6,4519,3507
2006,1,TO,96954,7,4519,3507
2006,1,TO,96970,1,3109,2581
2006,1,TO,96970,3,3109,2581
2006,1,TO,96970,5,3109,2581
2006,1,TO,96970,6,3109,2581
2006,1,TO,96970,7,3109,2581
2006,1,TO,96997,1,4387,3821
2006,1,TO,96997,3,4387,3821
2006,1,TO,96997,5,4387,3821
2006,1,TO,96997,6,4387,3821
2006,1,TO,96997,7,4387,3821
2006,1,ZZ,2828,1,88,39
2006,1,ZZ,11100,1,4515,1412
2006,1,ZZ,11126,1,37,19
2006,1,ZZ,11142,1,1509,1087
2006,1,ZZ,11169,1,1169,694
2006,1,ZZ,11185,1,262,165
2006,1,ZZ,11207,1,76,35
2006,1,ZZ,11223,1,321,149
2006,1,ZZ,11240,1,1575,752
2006,1,ZZ,11266,1,32017,13760
2006,1,ZZ,11282,1,2145,1235
2006,1,ZZ,11304,1,72,34
2006,1,ZZ,11320,1,1613,1094
2006,1,ZZ,11347,1,1062,415
2006,1,ZZ,11363,1,4699,2346
2006,1,ZZ,11380,1,558,226
2006,1,ZZ,11401,1,1237,553
2006,1,ZZ,11428,1,306,187
2006,1,ZZ,11444,1,2292,1334
2006,1,ZZ,11460,1,485,314
2006,1,ZZ,11487,1,110,47
2006,1,ZZ,11509,1,7630,4008
2006,1,ZZ,11525,1,2639,1018
2006,1,ZZ,11541,1,155,84
2006,1,ZZ,11568,1,1102,746
2006,1,ZZ,11584,1,435,242
2006,1,ZZ,11800,1,1141,644
2006,1,ZZ,11827,1,249,140
2006,1,ZZ,29009,1,1012,468
2006,1,ZZ,29025,1,151,49
2006,1,ZZ,29033,1,121,59
2006,1,ZZ,29050,1,85,22
2006,1,ZZ,29076,1,88,45
2006,1,ZZ,29114,1,327,230
2006,1,ZZ,29122,1,39,19
2006,1,ZZ,29130,1,42,25
2006,1,ZZ,29165,1,58,32
2006,1,ZZ,29181,1,199,107
2006,1,ZZ,29211,1,40,20
2006,1,ZZ,29238,1,76,42
2006,1,ZZ,29246,1,36,24
2006,1,ZZ,98000,1,170,107
2006,1,ZZ,98027,1,132,68
2006,1,ZZ,98060,1,44,17
2006,1,ZZ,98086,1,117,81
2006,1,ZZ,98124,1,33,13
2006,1,ZZ,98205,1,43,16
2006,1,ZZ,98221,1,142,49
2006,1,ZZ,98248,1,90,23
2006,1,ZZ,98280,1,126,69
2006,1,ZZ,98329,1,226,154
2006,1,ZZ,98345,1,222,93
2006,1,ZZ,98361,1,79,41
2006,1,ZZ,98388,1,144,96
2006,1,ZZ,98426,1,158,89
2006,1,ZZ,98442,1,90,34
2006,1,ZZ,98469,1,173,111
2006,1,ZZ,98485,1,464,295
2006,1,ZZ,98507,1,235,106
2006,1,ZZ,98523,1,207,110
2006,1,ZZ,98540,1,149,41
2006,1,ZZ,98566,1,50,35
2006,1,ZZ,98582,1,59,26
2006,1,ZZ,98604,1,66,46
2006,1,ZZ,98647,1,46,28
2006,1,ZZ,98728,1,32,8
2006,1,ZZ,98744,1,726,395
2006,1,ZZ,98760,1,93,46
2006,1,ZZ,98787,1,481,229
2006,1,ZZ,98825,1,55,35
2006,1,ZZ,98841,1,3540,1824
2006,1,ZZ,98868,1,459,256
2006,1,ZZ,98906,1,3086,1607
2006,1,ZZ,98922,1,915,495
2006,1,ZZ,98949,1,526,310
2006,1,ZZ,98965,1,306,200
2006,1,ZZ,98981,1,828,314
2006,2,AC,1007,1,5140,3913
2006,2,AC,1015,1,4983,3475
2006,2,AC,1023,1,7473,5820
2006,2,AC,1031,1,1594,869
2006,2,AC,1040,1,6539,3617
2006,2,AC,1058,1,13674,10261
2006,2,AC,1066,1,4612,2085
2006,2,AC,1074,1,43781,27348
2006,2,AC,1082,1,7039,3867
2006,2,AC,1090,1,8366,5582
2006,2,AC,1104,1,3231,1803
2006,2,AC,1112,1,8148,6137
2006,2,AC,1120,1,7548,5603
2006,2,AC,1139,1,15049,9596
2006,2,AC,1392,1,193549,154476
2006,2,AC,1457,1,20416,13195
2006,2,AC,1473,1,18876,10698
2006,2,AC,1490,1,9628,7020
2006,2,AC,1511,1,11128,7761
2006,2,AC,1538,1,13641,9833
2006,2,AC,1554,1,4371,2542
2006,2,AC,1570,1,4054,3162
2006,2,AL,27006,1,6560,5019
2006,2,AL,27014,1,13550,9801
2006,2,AL,27022,1,7167,5368
2006,2,AL,27030,1,12769,8455
2006,2,AL,27049,1,10672,7462
2006,2,AL,27057,1,110124,85655
2006,2,AL,27065,1,7376,4017
2006,2,AL,27073,1,27003,19198
2006,2,AL,27081,1,4321,3117
2006,2,AL,27090,1,7694,5748
2006,2,AL,27111,1,4716,3738
2006,2,AL,27138,1,9944,7605
2006,2,AL,27154,1,4571,3316
2006,2,AL,27170,1,3965,2693
2006,2,AL,27197,1,18414,13378
2006,2,AL,27219,1,7048,5018
2006,2,AL,27235,1,7474,5242
2006,2,AL,27251,1,13389,10021
2006,2,AL,27278,1,20616,14390
2006,2,AL,27294,1,6599,5347
2006,2,AL,27316,1,11747,8163
2006,2,AL,27332,1,12352,8974
2006,2,AL,27359,1,4838,3857
2006,2,AL,27375,1,5240,4215
2006,2,AL,27391,1,7715,5629
2006,2,AL,27413,1,13215,9458
2006,2,AL,27430,1,3723,3008
2006,2,AL,27456,1,34573,25372
2006,2,AL,27472,1,31831,23075
2006,2,AL,27499,1,7965,5728
2006,2,AL,27510,1,13337,10493
2006,2,AL,27537,1,2815,2172
2006,2,AL,27553,1,7239,5274
2006,2,AL,27570,1,21364,15559
2006,2,AL,27596,1,9806,6951
2006,2,AL,27618,1,18907,12944
2006,2,AL,27634,1,15560,11067
2006,2,AL,27650,1,11398,8157
2006,2,AL,27677,1,4152,3220
2006,2,AL,27693,1,4992,3465
2006,2,AL,27715,1,5001,3327
2006,2,AL,27731,1,4286,3087
2006,2,AL,27758,1,13934,8860
2006,2,AL,27774,1,3418,2367
2006,2,AL,27790,1,17109,11622
2006,2,AL,27812,1,11666,8701
2006,2,AL,27839,1,15294,11007
2006,2,AL,27855,1,476691,392004
2006,2,AL,27871,1,13436,9574
2006,2,AL,27898,1,14463,10758
2006,2,AL,27910,1,8097,5226
2006,2,AL,27936,1,25915,19845
2006,2,AL,27952,1,10964,7713
2006,2,AL,27979,1,2929,2337
2006,2,AL,27995,1,15945,11509
2006,2,AL,28010,1,15526,10891
2006,2,AL,28037,1,10223,7616
2006,2,AL,28053,1,4062,2941
2006,2,AL,28070,1,4989,3556
2006,2,AL,28096,1,17083,13044
2006,2,AL,28118,1,7520,5756
2006,2,AL,28134,1,13028,9567
2006,2,AL,28150,1,6220,4494
2006,2,AL,28177,1,3865,2814
2006,2,AL,28193,1,7783,5628
2006,2,AL,28215,1,7513,5569
2006,2,AL,28231,1,3365,2667
2006,2,AL,28258,1,46607,34063
2006,2,AL,28274,1,16328,11486
2006,2,AL,28290,1,9678,6663
2006,2,AL,28312,1,5383,4346
2006,2,AL,28339,1,34998,25729
2006,2,AL,28355,1,11693,7834
2006,2,AL,28371,1,24036,17360
2006,2,AL,28398,1,2211,1807
2006,2,AL,28410,1,14303,10173
2006,2,AL,28436,1,9094,6665
2006,2,AL,28452,1,18487,12573
2006,2,AL,28479,1,6042,3786
2006,2,AL,28495,1,12870,9635
2006,2,AL,28517,1,8791,6886
2006,2,AL,28533,1,45986,36106
2006,2,AL,28550,1,4525,2976
2006,2,AL,28576,1,5055,3883
2006,2,AL,28592,1,27851,20594
2006,2,AL,28614,1,7222,5715
2006,2,AL,28630,1,4888,3660
2006,2,AL,28657,1,13772,11430
2006,2,AL,28673,1,17836,12555
2006,2,AL,28690,1,20694,14618
2006,2,AL,28711,1,32036,26273
2006,2,AL,28738,1,4945,3482
2006,2,AL,28754,1,21598,15759
2006,2,AL,28770,1,8327,6386
2006,2,AL,28797,1,4889,3253
2006,2,AL,28819,1,12134,9173
2006,2,AL,28835,1,17734,12178
2006,2,AL,28851,1,36702,26457
2006,2,AL,28878,1,18459,13351
2006,2,AL,28894,1,13808,10373
2006,2,AL,28916,1,7066,5426
2006,2,AL,28932,1,26373,17540
2006,2,AM,2003,1,7532,5301
2006,2,AM,2011,1,6592,4249
2006,2,AM,2020,1,7698,3677
2006,2,AM,2038,1,7427,4901
2006,2,AM,2046,1,12667,8308
2006,2,AM,2054,1,4194,2617
2006,2,AM,2070,1,16443,10899
2006,2,AM,2097,1,6894,4165
2006,2,AM,2119,1,13344,9260
2006,2,AM,2135,1,13966,10320
2006,2,AM,2151,1,15584,10446
2006,2,AM,2178,1,15315,10036
2006,2,AM,2194,1,5314,3285
2006,2,AM,2216,1,13939,7869
2006,2,AM,2232,1,15470,9617
2006,2,AM,2259,1,36711,25192
2006,2,AM,2275,1,11505,7052
2006,2,AM,2291,1,15612,9462
2006,2,AM,2313,1,8621,4572
2006,2,AM,2330,1,10839,6229
2006,2,AM,2356,1,20604,15033
2006,2,AM,2372,1,5318,2988
2006,2,AM,2399,1,7738,3915
2006,2,AM,2410,1,51125,36980
2006,2,AM,2437,1,4902,3354
2006,2,AM,2453,1,2524,1371
2006,2,AM,2470,1,4900,2656
2006,2,AM,2496,1,8205,5420
2006,2,AM,2518,1,17173,10773
2006,2,AM,2534,1,48544,33302
2006,2,AM,2550,1,995870,846058
2006,2,AM,2577,1,19894,13288
2006,2,AM,2593,1,6000,2776
2006,2,AM,2615,1,25107,16900
2006,2,AM,2631,1,10701,7149
2006,2,AM,2658,1,11612,7338
2006,2,AM,2674,1,9494,5941
2006,2,AM,2690,1,50214,36843
2006,2,AM,2712,1,7730,4429
2006,2,AM,2739,1,8531,6310
2006,2,AM,2755,1,10068,8206
2006,2,AM,2771,1,5059,3718
2006,2,AM,2798,1,9056,5540
2006,2,AM,2810,1,29448,19260
2006,2,AM,2836,1,19913,12779
2006,2,AM,2852,1,8866,5995
2006,2,AM,2879,1,8972,5896
2006,2,AM,2895,1,6804,4660
2006,2,AM,2917,1,3623,2795
2006,2,AM,2933,1,5434,3167
2006,2,AM,2950,1,6476,4155
2006,2,AM,2976,1,7445,5181
2006,2,AM,2992,1,5683,3032
2006,2,AM,98353,1,18682,14843
2006,2,AM,98370,1,4515,2338
2006,2,AM,98396,1,8798,5809
2006,2,AM,98418,1,14271,9670
2006,2,AM,98434,1,11235,7635
2006,2,AM,98450,1,4410,2966
2006,2,AM,98477,1,19747,15158
2006,2,AM,98493,1,5181,2845
2006,2,AM,98515,1,5555,3966
2006,2,AP,6009,1,1974,1415
2006,2,AP,6017,1,5105,3592
2006,2,AP,6025,1,7693,6010
2006,2,AP,6033,1,5340,3621
2006,2,AP,6041,1,2896,1973
2006,2,AP,6050,1,212539,169573
2006,2,AP,6068,1,2798,1732
2006,2,AP,6076,1,9806,6825
2006,2,AP,6084,1,3111,2346
2006,2,AP,6092,1,12481,7584
2006,2,AP,6106,1,2525,1910
2006,2,AP,6114,1,3238,2350
2006,2,AP,6122,1,7883,5454
2006,2,AP,6130,1,22696,16514
2006,2,AP,6157,1,54750,44816
2006,2,AP,6173,1,5779,3879
2006,2,BA,30007,1,19995,16966
2006,2,BA,30058,1,61111,44811
2006,2,BA,30660,1,7453,5533
2006,2,BA,30678,1,7324,5312
2006,2,BA,30694,1,5356,3478
2006,2,BA,30716,1,11293,8098
2006,2,BA,30732,1,7368,4160
2006,2,BA,30759,1,9438,7212
2006,2,BA,30775,1,9777,7850
2006,2,BA,30791,1,12363,9609
2006,2,BA,30813,1,8213,6432
2006,2,BA,30830,1,16980,13651
2006,2,BA,30856,1,10655,7742
2006,2,BA,30872,1,29760,25907
2006,2,BA,30899,1,12843,9965
2006,2,BA,30910,1,12214,9274
2006,2,BA,30937,1,3772,2952
2006,2,BA,30953,1,6746,4644
2006,2,BA,30970,1,9969,7309
2006,2,BA,30996,1,14663,11508
2006,2,BA,33014,1,7138,5109
2006,2,BA,33030,1,10732,8558
2006,2,BA,33057,1,10463,7601
2006,2,BA,33065,1,10567,8262
2006,2,BA,33073,1,11720,8146
2006,2,BA,33090,1,8356,5465
2006,2,BA,33111,1,3670,2776
2006,2,BA,33138,1,90414,70957
2006,2,BA,33154,1,13937,9707
2006,2,BA,33170,1,3731,3236
2006,2,BA,33197,1,24439,17402
2006,2,BA,33219,1,17915,13018
2006,2,BA,33235,1,12893,10788
2006,2,BA,33251,1,9201,6436
2006,2,BA,33260,1,10914,8399
2006,2,BA,33278,1,11297,8703
2006,2,BA,33294,1,7737,5802
2006,2,BA,33316,1,10238,7546
2006,2,BA,33332,1,7888,7008
2006,2,BA,33359,1,6330,5213
2006,2,BA,33375,1,11734,8617
2006,2,BA,33383,1,8434,6275
2006,2,BA,33391,1,10510,7481
2006,2,BA,33405,1,4816,4043
2006,2,BA,33413,1,32372,23447
2006,2,BA,33430,1,7674,5803
2006,2,BA,33456,1,6997,4970
2006,2,BA,33472,1,10392,6566
2006,2,BA,33499,1,7920,6909
2006,2,BA,33510,1,15232,10678
2006,2,BA,33529,1,8260,6770
2006,2,BA,33537,1,28808,21308
2006,2,BA,33553,1,14440,11461
2006,2,BA,33570,1,21649,15974
2006,2,BA,33596,1,9796,7916
2006,2,BA,33618,1,3451,2916
2006,2,BA,33634,1,74585,58486
2006,2,BA,33650,1,5777,3871
2006,2,BA,33677,1,10325,8741
2006,2,BA,33693,1,12743,8995
2006,2,BA,33715,1,11094,8233
2006,2,BA,33731,1,11954,7803
2006,2,BA,33758,1,13819,9655
2006,2,BA,33774,1,38615,28232
2006,2,BA,33782,1,6877,4764
2006,2,BA,33790,1,9712,6869
2006,2,BA,33804,1,8880,6816
2006,2,BA,33812,1,16027,11428
2006,2,BA,33839,1,8341,6247
2006,2,BA,33855,1,10514,7593
2006,2,BA,33871,1,6853,5427
2006,2,BA,33898,1,9631,6771
2006,2,BA,33910,1,44021,34344
2006,2,BA,33936,1,11784,9798
2006,2,BA,33952,1,6657,4330
2006,2,BA,33960,1,11549,8734
2006,2,BA,33979,1,23594,17353
2006,2,BA,33995,1,15442,11319
2006,2,BA,34010,1,8055,6563
2006,2,BA,34029,1,7689,5287
2006,2,BA,34037,1,34409,25555
2006,2,BA,34053,1,11161,8014
2006,2,BA,34070,1,8564,6124
2006,2,BA,34096,1,7171,5085
2006,2,BA,34118,1,22186,14308
2006,2,BA,34134,1,107846,94544
2006,2,BA,34150,1,20533,13880
2006,2,BA,34177,1,19386,14241
2006,2,BA,34193,1,46246,33284
2006,2,BA,34215,1,7429,5668
2006,2,BA,34231,1,16407,12202
2006,2,BA,34258,1,25227,16859
2006,2,BA,34274,1,8097,5901
2006,2,BA,34290,1,43564,39398
2006,2,BA,34312,1,9914,7538
2006,2,BA,34339,1,19837,14260
2006,2,BA,34355,1,22837,16815
2006,2,BA,34363,1,8668,5098
2006,2,BA,34371,1,14486,9884
2006,2,BA,34398,1,5863,3988
2006,2,BA,34410,1,18302,13821
2006,2,BA,34436,1,42966,32906
2006,2,BA,34452,1,18181,14510
2006,2,BA,34479,1,2804,2419
2006,2,BA,34495,1,38121,30567
2006,2,BA,34509,1,7089,4778
2006,2,BA,34517,1,12194,9691
2006,2,BA,34533,1,8078,5879
2006,2,BA,34550,1,24778,18009
2006,2,BA,34576,1,11892,8405
2006,2,BA,34592,1,18490,12570
2006,2,BA,34614,1,12757,9269
2006,2,BA,34630,1,12982,10298
2006,2,BA,34657,1,12945,9757
2006,2,BA,34673,1,44797,35223
2006,2,BA,34690,1,21125,16269
2006,2,BA,34711,1,13452,10077
2006,2,BA,34738,1,14777,9722
2006,2,BA,34754,1,3221,2563
2006,2,BA,34770,1,19407,14368
2006,2,BA,34797,1,5383,4203
2006,2,BA,34819,1,11411,8499
2006,2,BA,34835,1,11101,8283
2006,2,BA,34851,1,22019,16481
2006,2,BA,34878,1,9184,6800
2006,2,BA,34894,1,4404,3338
2006,2,BA,34916,1,14411,10707
2006,2,BA,34932,1,10367,7824
2006,2,BA,34959,1,40440,32051
2006,2,BA,34975,1,21470,16431
2006,2,BA,34991,1,8228,5783
2006,2,BA,35017,1,7766,6745
2006,2,BA,35033,1,3087,2558
2006,2,BA,35050,1,6537,5092
2006,2,BA,35076,1,16023,10885
2006,2,BA,35092,1,25612,18265
2006,2,BA,35114,1,16076,14156
2006,2,BA,35130,1,40138,28493
2006,2,BA,35149,1,4315,3300
2006,2,BA,35157,1,329582,271893
2006,2,BA,35173,1,3183,2746
2006,2,BA,35190,1,8165,6078
2006,2,BA,35211,1,14005,10233
2006,2,BA,35238,1,21230,14312
2006,2,BA,35254,1,8495,6360
2006,2,BA,35270,1,10782,8597
2006,2,BA,35297,1,6543,3749
2006,2,BA,35319,1,13336,10974
2006,2,BA,35335,1,50840,39745
2006,2,BA,35351,1,16972,10011
2006,2,BA,35378,1,19723,12867
2006,2,BA,35394,1,7823,5894
2006,2,BA,35416,1,20364,13343
2006,2,BA,35432,1,8536,6890
2006,2,BA,35459,1,11171,7513
2006,2,BA,35475,1,11366,9171
2006,2,BA,35491,1,19055,14332
2006,2,BA,35513,1,9343,7089
2006,2,BA,35530,1,3180,2471
2006,2,BA,35556,1,16293,9731
2006,2,BA,35572,1,4917,4135
2006,2,BA,35599,1,16429,10802
2006,2,BA,35610,1,11492,8093
2006,2,BA,35637,1,13908,10532
2006,2,BA,35653,1,18576,13430
2006,2,BA,35670,1,4740,4019
2006,2,BA,35696,1,11339,8268
2006,2,BA,35700,1,8261,5632
2006,2,BA,35718,1,18352,12120
2006,2,BA,35734,1,122076,90904
2006,2,BA,35750,1,24132,18064
2006,2,BA,35777,1,13897,9205
2006,2,BA,35793,1,31426,22353
2006,2,BA,35815,1,45589,31039
2006,2,BA,35831,1,6259,5200
2006,2,BA,35858,1,5463,3960
2006,2,BA,35874,1,9005,6226
2006,2,BA,35890,1,14136,10767
2006,2,BA,35912,1,15439,13483
2006,2,BA,35939,1,39008,29178
2006,2,BA,35947,1,19367,13091
2006,2,BA,35955,1,42770,30099
2006,2,BA,35971,1,142770,109531
2006,2,BA,35998,1,11266,7688
2006,2,BA,36013,1,10003,7129
2006,2,BA,36030,1,10549,7743
2006,2,BA,36056,1,12351,8112
2006,2,BA,36072,1,3957,3265
2006,2,BA,36080,1,6682,5822
2006,2,BA,36099,1,5853,3481
2006,2,BA,36110,1,11944,10609
2006,2,BA,36137,1,48961,31717
2006,2,BA,36153,1,4986,4233
2006,2,BA,36170,1,18055,12166
2006,2,BA,36196,1,5056,2837
2006,2,BA,36218,1,12633,10645
2006,2,BA,36234,1,12635,9408
2006,2,BA,36250,1,7569,5530
2006,2,BA,36277,1,8476,4851
2006,2,BA,36293,1,44215,32956
2006,2,BA,36315,1,18988,13263
2006,2,BA,36331,1,6867,4425
2006,2,BA,36358,1,6400,4768
2006,2,BA,36374,1,13151,9143
2006,2,BA,36382,1,10441,7445
2006,2,BA,36390,1,8743,7239
2006,2,BA,36412,1,25572,19001
2006,2,BA,36439,1,14160,10423
2006,2,BA,36455,1,13940,11097
2006,2,BA,36471,1,17263,12353
2006,2,BA,36498,1,9301,7049
2006,2,BA,36510,1,56220,40250
2006,2,BA,36536,1,31649,23713
2006,2,BA,36552,1,17233,15547
2006,2,BA,36579,1,10547,7195
2006,2,BA,36595,1,6420,4353
2006,2,BA,36617,1,103514,77093
2006,2,BA,36633,1,24818,18177
2006,2,BA,36650,1,9949,7404
2006,2,BA,36676,1,12547,7623
2006,2,BA,36692,1,113326,90070
2006,2,BA,36706,1,9325,4606
2006,2,BA,36714,1,11395,8018
2006,2,BA,36730,1,7279,5134
2006,2,BA,36757,1,3095,2591
2006,2,BA,36765,1,8454,6295
2006,2,BA,36773,1,16186,12385
2006,2,BA,36790,1,3442,2717
2006,2,BA,36811,1,2636,2256
2006,2,BA,36820,1,6154,4649
2006,2,BA,36838,1,6446,4250
2006,2,BA,36854,1,82646,67924
2006,2,BA,36870,1,5926,4423
2006,2,BA,36897,1,7157,6231
2006,2,BA,36919,1,29450,22255
2006,2,BA,36935,1,8600,6264
2006,2,BA,36951,1,10514,8860
2006,2,BA,36978,1,28703,20999
2006,2,BA,36994,1,6057,4282
2006,2,BA,37010,1,5250,4381
2006,2,BA,37036,1,14943,10094
2006,2,BA,37052,1,11004,8152
2006,2,BA,37079,1,6659,4898
2006,2,BA,37095,1,11747,7453
2006,2,BA,37117,1,17654,12305
2006,2,BA,37133,1,32410,22882
2006,2,BA,37150,1,11623,7544
2006,2,BA,37176,1,5693,4782
2006,2,BA,37192,1,6548,5489
2006,2,BA,37214,1,21617,19041
2006,2,BA,37222,1,7627,5712
2006,2,BA,37230,1,14639,12146
2006,2,BA,37257,1,20577,14558
2006,2,BA,37273,1,8593,6250
2006,2,BA,37290,1,10599,7553
2006,2,BA,37303,1,6301,4443
2006,2,BA,37311,1,36634,26465
2006,2,BA,37338,1,7239,5075
2006,2,BA,37354,1,24880,17403
2006,2,BA,37370,1,9835,6345
2006,2,BA,37397,1,7038,5583
2006,2,BA,37419,1,22945,15770
2006,2,BA,37427,1,8207,5944
2006,2,BA,37435,1,15088,10975
2006,2,BA,37451,1,5888,4758
2006,2,BA,37460,1,5984,4517
2006,2,BA,37478,1,20233,15260
2006,2,BA,37494,1,16410,12361
2006,2,BA,37516,1,16366,14189
2006,2,BA,37532,1,7924,5600
2006,2,BA,37559,1,11426,7950
2006,2,BA,37567,1,5129,4466
2006,2,BA,37575,1,5407,3760
2006,2,BA,37583,1,6295,4400
2006,2,BA,37591,1,18704,13335
2006,2,BA,37613,1,22223,15857
2006,2,BA,37621,1,7036,4984
2006,2,BA,37630,1,18793,13486
2006,2,BA,37656,1,16754,12111
2006,2,BA,37672,1,5622,4692
2006,2,BA,37680,1,11646,7842
2006,2,BA,37699,1,15429,11233
2006,2,BA,37710,1,5989,4498
2006,2,BA,37737,1,14692,10341
2006,2,BA,37753,1,21321,15477
2006,2,BA,37770,1,20510,15964
2006,2,BA,37796,1,5767,4962
2006,2,BA,37818,1,65867,51559
2006,2,BA,37834,1,4290,3533
2006,2,BA,37850,1,7980,5874
2006,2,BA,37877,1,14957,10497
2006,2,BA,37893,1,22753,15481
2006,2,BA,37915,1,11690,8140
2006,2,BA,37931,1,15046,10779
2006,2,BA,37940,1,5780,3951
2006,2,BA,37958,1,8142,5137
2006,2,BA,37974,1,13332,9712
2006,2,BA,37990,1,5117,4494
2006,2,BA,38016,1,16476,12142
2006,2,BA,38032,1,30953,21604
2006,2,BA,38059,1,19478,17812
2006,2,BA,38067,1,10440,7718
2006,2,BA,38075,1,60950,44725
2006,2,BA,38091,1,8054,5181
2006,2,BA,38113,1,17698,11742
2006,2,BA,38130,1,10581,8123
2006,2,BA,38156,1,10291,6416
2006,2,BA,38164,1,14927,11481
2006,2,BA,38172,1,19448,13741
2006,2,BA,38199,1,20234,15211
2006,2,BA,38210,1,28331,20186
2006,2,BA,38237,1,9368,7883
2006,2,BA,38253,1,18565,12324
2006,2,BA,38270,1,22672,19074
2006,2,BA,38296,1,22303,16481
2006,2,BA,38318,1,9054,7067
2006,2,BA,38334,1,33645,24943
2006,2,BA,38342,1,7704,5296
2006,2,BA,38350,1,10459,8191
2006,2,BA,38377,1,10497,7471
2006,2,BA,38393,1,8542,6208
2006,2,BA,38415,1,24015,18400
2006,2,BA,38431,1,4740,3839
2006,2,BA,38458,1,21934,15440
2006,2,BA,38474,1,8007,5895
2006,2,BA,38490,1,1657559,1381461
2006,2,BA,38512,1,12572,10993
